JKL,ATC ,INN,Zašti?eno ime leka,FO,Pakovanje i ja?ina  leka,Naziv proizvo?a?a leka,Država proizvodnje leka,Cena leka na veliko za pakovanje,DDD,Cena leka na veliko po DDD,Participacija osiguranog lica,Indikacija,Napomena
1070081,N05AX08,risperidon,RISSAR,film tableta,"blister, 60 po 2 mg",Alkaloid d.o.o. Beograd; Alkaloid a.d. Skopje,Republika Srbija; Republika Makedonija,823.80,5 mg,34.33,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u (F20 - F29),
 2. Bipolarni afektivni poreme?aj (F31),
 3. Prolazna psihoti?na stanja kod organskih poreme?aja (F00.0, F06.0; F06.2; F06.9).",Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa.
1070082,N05AX08,risperidon,RISSAR,film tableta,"blister, 60 po 3 mg",Alkaloid d.o.o. Beograd; Alkaloid a.d. Skopje,Republika Srbija; Republika Makedonija,"1,373.10",5 mg,38.14,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u (F20 - F29),
 2. Bipolarni afektivni poreme?aj (F31),
 3. Prolazna psihoti?na stanja kod organskih poreme?aja (F00.0, F06.0; F06.2; F06.9).",Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa.
1070671,N05AX08,risperidon,AVERIDON,film tableta,"blister, 30 po 2 mg",Ave Pharmaceutical d.o.o. Beograd,Republika Srbija,411.90,5 mg,34.33,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u (F20 - F29),
 2. Bipolarni afektivni poreme?aj (F31),
 3. Prolazna psihoti?na stanja kod organskih poreme?aja (F00.0, F06.0; F06.2; F06.9).",Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa.
1070101,N05AX12,aripiprazol,TREFERO,oralna disperzibilna tableta,"blister,  30 po 10 mg",Hemofarm a.d  Vršac,Republika Srbija,"1,084.10",15mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2 ), 
3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 )."," Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra"""
1070103,N05AX12,aripiprazol,TREFERO,oralna disperzibilna tableta,"blister,  30 po 15 mg",Hemofarm a.d  Vršac,Republika Srbija,"1,626.20",15mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2 ), 
3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 )."," Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra"""
1070044,N05AX12,aripiprazol,BIPODIS,tableta,"blister, 30 po 5 mg", Actavis Ltd.,Malta,542.10,15mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2 ),
 3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 )."," Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra"""
1070045,N05AX12,aripiprazol,BIPODIS,tableta,"blister, 30 po 10 mg", Actavis Ltd.,Malta,"1,084.10",15mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2 ),
 3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 )."," Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra"""
1070046,N05AX12,aripiprazol,BIPODIS,tableta,"blister, 30 po 15 mg", Actavis Ltd.,Malta,"1,626.20",15mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2 ),
 3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 )."," Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra"""
1070130,N05AX12,aripiprazol,ZYLAXERA,tableta,30 po 5 mg,"Krka, Tovarna Zdravil, d.d; TAD Pharma Gmbh",Slovenija; Nema?ka,542.10,15 mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2),
 3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 ).", Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra.
1070132,N05AX12,aripiprazol,ZYLAXERA,tableta,30 po 10 mg,"Krka, Tovarna Zdravil, d.d; TAD Pharma Gmbh",Slovenija; Nema?ka,"1,084.10",15 mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2),
 3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 ).", Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra.
1070134,N05AX12,aripiprazol,ZYLAXERA,tableta,30 po 15 mg,"Krka, Tovarna Zdravil, d.d; TAD Pharma Gmbh",Slovenija; Nema?ka,"1,626.20",15 mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2),
 3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 ).", Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra.
1070136,N05AX12,aripiprazol,ZYLAXERA,tableta,30 po 30 mg,"Krka, Tovarna Zdravil, d.d; TAD Pharma Gmbh",Slovenija; Nema?ka,"3,252.40",15 mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2),
 3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 ).", Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra.
1070170,N05AX12,aripiprazol,AZOLAR,tableta,"blister, 30 po 10 mg","Belupo, lijekovi i kozmetika d.d.",Hrvatska,"1,084.10",15 mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2 ),
 3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 ).", Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra
1070171,N05AX12,aripiprazol,AZOLAR,tableta,"blister, 30 po 15 mg","Belupo, lijekovi i kozmetika d.d.",Hrvatska,"1,626.20",15 mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2),
 3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 ).", Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra
1070172,N05AX12,aripiprazol,AZOLAR,tableta,"blister, 30 po 30 mg","Belupo, lijekovi i kozmetika d.d.",Hrvatska,"3,252.40",15 mg,54.21,50.00,"1. Šizofrenija, šizotipski poreme?aji i poreme?aji sa sumanutoš?u ( F20 - F29 ),
 2. Mani?na epizoda sa psihoti?nim simptomima ( F30.2),
 3. Bipolarni afektivni poreme?aj, mani?na epizoda sa psihoti?nim simptomima ( F31.2 ),
 4. Bipolarni afektivni poreme?aj u remisiji ( F31.7 ).", Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra
N002592,N05BA01,diazepam,DIAZEPAM,rastvor za rektalnu primenu,"5 po 5 mg/2,5 ml",Apoteka-galenska laboratorija,Republika Srbija,481.90,10 mg,192.76,50.00,,"Lek propisuje izabrani lekar bez mišljenja lekara specijaliste odre?ene grane medicine  do tri meseca u toku 12 meseci, a nastavak terapije uz mišljenje lekara specijaliste odre?ene grane medicine  (psihijatra ili neuropsihijatra ili neurologa )."
1071121,N05BA01,diazepam,BENSEDIN,tableta,"blister, 30 po 5 mg",Galenika a.d.,Republika Srbija,92.80,10 mg,6.19,50.00,,"Lek propisuje izabrani lekar bez mišljenja lekara specijaliste odre?ene grane medicine  do tri meseca u toku 12 meseci, a nastavak terapije uz mišljenje lekara specijaliste odre?ene grane medicine  (psihijatra ili neuropsihijatra ili neurologa )."
1071122,N05BA01,diazepam,BENSEDIN,tableta,"blister, 30 po 10 mg",Galenika a.d.,Republika Srbija,139.10,10 mg,4.64,50.00,,"Lek propisuje izabrani lekar bez mišljenja lekara specijaliste odre?ene grane medicine  do tri meseca u toku 12 meseci, a nastavak terapije uz mišljenje lekara specijaliste odre?ene grane medicine  (psihijatra ili neuropsihijatra ili neurologa )."
1071701,N05BA01,diazepam,DIAZEPAM HF,tableta,"blister, 30 po 5 mg",Hemofarm AD Vršac,Republika Srbija,92.80,10 mg,6.19,50.00,,"Lek propisuje izabrani lekar bez mišljenja lekara specijaliste odre?ene grane medicine  do tri meseca u toku 12 meseci, a nastavak terapije uz mišljenje lekara specijaliste odre?ene grane medicine  (psihijatra ili neuropsihijatra ili neurologa )."
1071702,N05BA01,diazepam,DIAZEPAM HF,tableta,"blister, 30 po 10 mg",Hemofarm AD Vršac,Republika Srbija,139.10,10 mg,4.64,50.00,,"Lek propisuje izabrani lekar bez mišljenja lekara specijaliste odre?ene grane medicine  do tri meseca u toku 12 meseci, a nastavak terapije uz mišljenje lekara specijaliste odre?ene grane medicine  (psihijatra ili neuropsihijatra ili neurologa )."
1071171,N05BA01,diazepam,APAURIN,obložena tableta,"blister, 30 po 2 mg","Krka, Tovarna Zdravil, d.d.",Slovenija,67.80,10 mg,11.30,50.00,,"Lek propisuje izabrani lekar bez mišljenja lekara specijaliste odre?ene grane medicine  do tri meseca u toku 12 meseci, a nastavak terapije uz mišljenje lekara specijaliste odre?ene grane medicine  (psihijatra ili neuropsihijatra ili neurologa )."
1071172,N05BA01,diazepam,APAURIN,obložena tableta,"blister, 30 po 5 mg","Krka, Tovarna Zdravil, d.d.",Slovenija,92.80,10 mg,6.19,50.00,,"Lek propisuje izabrani lekar bez mišljenja lekara specijaliste odre?ene grane medicine  do tri meseca u toku 12 meseci, a nastavak terapije uz mišljenje lekara specijaliste odre?ene grane medicine  (psihijatra ili neuropsihijatra ili neurologa )."
1071175,N05BA01,diazepam,APAURIN,tableta,"blister, 30 po 10 mg","Krka, Tovarna Zdravil, d.d.",Slovenija,139.10,10 mg,4.64,50.00,,"Lek propisuje izabrani lekar bez mišljenja lekara specijaliste odre?ene grane medicine  do tri meseca u toku 12 meseci, a nastavak terapije uz mišljenje lekara specijaliste odre?ene grane medicine  (psihijatra ili neuropsihijatra ili neurologa )."
1072762,N06AA09,amitriptilin,AMITRIPTYLINE,film tableta,"blister, 100 po 10 mg",Remedica Ltd.,Kipar,210.40,75 mg,15.78,50.00,,Lek se uvodi u terapiju na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa.
1072763,N06AA09,amitriptilin,AMITRIPTYLINE,film tableta,"blister, 30 po 25 mg",Remedica Ltd.,Kipar,97.70,75 mg,9.77,50.00,,Lek se uvodi u terapiju na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa.
1072730,N06AA21,maprotilin,MAPROTILIN,film tableta,"blister, 30 po 25 mg",Zdravlje a.d.,Republika Srbija,170.50,"0,1 g",22.73,50.00,,Lek se uvodi u terapiju na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa.
1072731,N06AA21,maprotilin,MAPROTILIN,film tableta,"blister, 30 po 50 mg",Zdravlje a.d.,Republika Srbija,336.60,"0,1 g",22.44,50.00,,Lek se uvodi u terapiju na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa.
1072700,N06AB03,fluoksetin,FLUNIRIN,"kapsula, tvrda","blister, 30 po 20 mg",Galenika a.d.,Republika Srbija,342.30,20 mg,11.41,50.00,"1. Depresivna  epizoda   (F32),
 2. Rekurentni depresivni poreme?aj  (F33),
 3. Opsesivno - kompulsivni poreme?aj (F42),
 4. Bulimija nervosa (F50.2). ","Za indikaciju pod ta?kom 1. samo za osobe starije od 8 godina.
Za indikaciju pod ta?kom 2, 3 i 4. samo za osobe starije od 18 godina.
 Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa."
1072930,N06AB03,fluoksetin,FLUNISAN,tableta,"blister, 30 po 20 mg",Hemofarm a.d.,Republika Srbija,342.30,20 mg,11.41,50.00,"1. Depresivna  epizoda   (F32),
 2. Rekurentni depresivni poreme?aj  (F33),
 3. Opsesivno - kompulsivni poreme?aj (F42),
 4. Bulimija nervosa (F50.2). ","Za indikaciju pod ta?kom 1. samo za osobe starije od 8 godina.
Za indikaciju pod ta?kom 2, 3 i 4. samo za osobe starije od 18 godina.
 Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa."
1072920,N06AB03,fluoksetin,FLUSETIN,film tablete,"blister, 20 po 20mg",Bosnalijek D.D.,Bosna i Hercegovina,228.20,20mg,11.41,50.00,"1. Depresivna  epizoda   (F32),
 2. Rekurentni depresivni poreme?aj  (F33),
 3. Opsesivno - kompulsivni poreme?aj (F42),
 4. Bulimija nervosa (F50.2). ","Za indikaciju pod ta?kom 1. samo za osobe starije od 8 godina.
Za indikaciju pod ta?kom 2, 3 i 4. samo za osobe starije od 18 godina.
 Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa."
1072062,N06AB04,citalopram,CITALEX,film tableta,"blister, 20 po 10 mg","Zdravlje a.d.;
Dragenopharm Apotheker Puschl GMBH;
Balkanpharma-Dupnitsa AD","Republika Srbija;
Nema?ka;
Bugarska",126.80,20 mg,12.68,50.00,"1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj  (F33),
 3. Agorafobija (F40.0),
 4. Socijalna fobija (F40.1)
 5. Drugi anksiozni poreme?aji (F41),
 6. Organski poreme?aji raspoloženja (F06.3)."," Samo za osobe starije od 18 godina.
  Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa."
1072061,N06AB04,citalopram,CITALEX,film tableta,"blister, 20 po 20 mg","Zdravlje a.d.;
Dragenopharm Apotheker Puschl GMBH;
Balkanpharma-Dupnitsa AD","Republika Srbija;
Nema?ka;
Bugarska",198.40,20 mg,9.92,50.00,"1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj  (F33),
 3. Agorafobija (F40.0),
 4. Socijalna fobija (F40.1)
 5. Drugi anksiozni poreme?aji (F41),
 6. Organski poreme?aji raspoloženja (F06.3)."," Samo za osobe starije od 18 godina.
  Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa."
1072067,N06AB04,citalopram,CITALEX,film tableta,"blister, 50 po 10 mg","Zdravlje a.d.;
Dragenopharm Apotheker Puschl GMBH;
Balkanpharma-Dupnitsa AD","Republika Srbija;
Nema?ka;
Bugarska",317.00,20 mg,12.68,50.00,"1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj  (F33),
 3. Agorafobija (F40.0),
 4. Socijalna fobija (F40.1)
 5. Drugi anksiozni poreme?aji (F41),
 6. Organski poreme?aji raspoloženja (F06.3)."," Samo za osobe starije od 18 godina.
  Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa."
1072060,N06AB04,citalopram,CITALEX,film tableta,"blister, 50 po 20 mg","Zdravlje a.d.;
Dragenopharm Apotheker Puschl GMBH;
Balkanpharma-Dupnitsa AD","Republika Srbija;
Nema?ka;
Bugarska",496.20,20 mg,9.92,50.00,"1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj  (F33),
 3. Agorafobija (F40.0),
 4. Socijalna fobija (F40.1)
 5. Drugi anksiozni poreme?aji (F41),
 6. Organski poreme?aji raspoloženja (F06.3)."," Samo za osobe starije od 18 godina.
  Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa."
1072914,N06AB05,paroksetin,ARKETIS,tableta,"blister, 30 po 20 mg",Farmaceutisch Analytisch Laboratorium Duiven B.V,Holandija,174.90,20 mg,5.83,50.00," 1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj (F33),
 3. Agorafobija (F40.0),
 4. Drugi anksiozni poreme?aji (F41),
 5. Opsesivno - kompulsivni  poreme?aji  (F42),
 6. Posttraumatski stresni poreme?aj (F43.1),
 7. Organski anksiozni poreme?aj (F06.4).","Samo za osobe starije od 18 godina.
  Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa."
1072919,N06AB05,paroksetin,PAKSTON,film tableta,"blister, 30 po 20 mg",Alkaloid ad Skopje,Republika Makedonija,174.90,20 mg,5.83,50.00," 1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj (F33),
 3. Agorafobija (F40.0),
 4. Drugi anksiozni poreme?aji (F41),
 5. Opsesivno - kompulsivni  poreme?aji  (F42),
 6. Posttraumatski stresni poreme?aj (F43.1),
 7. Organski anksiozni poreme?aj (F06.4).","Samo za osobe starije od 18 godina.
  Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa."
1072921,N06AB05,paroksetin,PAKSTON,film tableta,"blister, 30 po 30 mg",Alkaloid ad Skopje,Republika Makedonija,293.80,20 mg,6.53,50.00," 1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj (F33),
 3. Agorafobija (F40.0),
 4. Drugi anksiozni poreme?aji (F41),
 5. Opsesivno - kompulsivni  poreme?aji  (F42),
 6. Posttraumatski stresni poreme?aj (F43.1),
 7. Organski anksiozni poreme?aj (F06.4).","Samo za osobe starije od 18 godina.
  Lek se uvodi u terapiju  na osnovu mišljenja  psihijatra ili neuropsihijatra ili neurologa."
1072790,N06AB06,sertralin,ZOLOFT,film tableta,"blister, 28 po 50 mg",Haupt Pharma Latina S.R.L; Pfizer Manufacturing Deutschland GmbH - Betriebsstatte Freiburg,Italija; Nema?ka,181.30,50 mg,6.48,50.00," 1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj (F33),
 3. Agorafobija (F40.0),
 4. Drugi anksiozni poreme?aji (F41),
 5. Opsesivno - kompulsivni  poreme?aji (F42),
 6. Posttraumatski stresni poreme?aj (F43.1),
 7. Organski anksiozni poreme?aj (F06.4).","Za indikaciju pod ta?kom 1, 2, 3, 4, 6. i 7. samo za osobe starije od 18 godina.
Za indikaciju pod ta?kom 5. samo za osobe starije od 6 godina.
Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa."
1072791,N06AB06,sertralin,ZOLOFT,film tableta,"blister, 28 po 100 mg",Haupt Pharma Latina S.R.L; Pfizer Manufacturing Deutschland GmbH - Betriebsstatte Freiburg,Italija; Nema?ka,362.50,50 mg,6.47,50.00," 1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj (F33),
 3. Agorafobija (F40.0),
 4. Drugi anksiozni poreme?aji (F41),
 5. Opsesivno - kompulsivni  poreme?aji (F42),
 6. Posttraumatski stresni poreme?aj (F43.1),
 7. Organski anksiozni poreme?aj (F06.4).","Za indikaciju pod ta?kom 1, 2, 3, 4, 6. i 7. samo za osobe starije od 18 godina.
Za indikaciju pod ta?kom 5. samo za osobe starije od 6 godina.
Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa."
1072724,N06AB06,sertralin,SIDATA,film tableta,"blister, 28 po 50 mg",Hemofarm a.d.,Republika Srbija,181.30,50 mg,6.48,50.00," 1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj (F33),
 3. Agorafobija (F40.0),
 4. Drugi anksiozni poreme?aji (F41),
 5. Opsesivno - kompulsivni  poreme?aji (F42),
 6. Posttraumatski stresni poreme?aj (F43.1),
 7. Organski anksiozni poreme?aj (F06.4).","Za indikaciju pod ta?kom 1, 2, 3, 4, 6. i 7. samo za osobe starije od 18 godina.
Za indikaciju pod ta?kom 5. samo za osobe starije od 6 godina.
Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa."
1072723,N06AB06,sertralin,SIDATA,film tableta,"blister, 28 po 100 mg",Hemofarm a.d.,Republika Srbija,362.50,50 mg,6.47,50.00," 1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj (F33),
 3. Agorafobija (F40.0),
 4. Drugi anksiozni poreme?aji (F41),
 5. Opsesivno - kompulsivni  poreme?aji (F42),
 6. Posttraumatski stresni poreme?aj (F43.1),
 7. Organski anksiozni poreme?aj (F06.4).","Za indikaciju pod ta?kom 1, 2, 3, 4, 6. i 7. samo za osobe starije od 18 godina.
Za indikaciju pod ta?kom 5. samo za osobe starije od 6 godina.
Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa."
1072644,N06AB06,sertralin,TRAGAL,film tableta,"blister, 28 po 50 mg",Galenika a.d.,Republika Srbija,181.30,50 mg,6.48,50.00," 1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj (F33),
 3. Agorafobija (F40.0),
 4. Drugi anksiozni poreme?aji (F41),
 5. Opsesivno - kompulsivni  poreme?aji (F42),
 6. Posttraumatski stresni poreme?aj (F43.1),
 7. Organski anksiozni poreme?aj (F06.4).","Za indikaciju pod ta?kom 1, 2, 3, 4, 6. i 7. samo za osobe starije od 18 godina.
Za indikaciju pod ta?kom 5. samo za osobe starije od 6 godina.
Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa."
1072643,N06AB06,sertralin,TRAGAL,film tableta,"blister, 28 po 100 mg",Galenika a.d.,Republika Srbija,362.50,50 mg,6.47,50.00," 1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj (F33),
 3. Agorafobija (F40.0),
 4. Drugi anksiozni poreme?aji (F41),
 5. Opsesivno - kompulsivni  poreme?aji (F42),
 6. Posttraumatski stresni poreme?aj (F43.1),
 7. Organski anksiozni poreme?aj (F06.4).","Za indikaciju pod ta?kom 1, 2, 3, 4, 6. i 7. samo za osobe starije od 18 godina.
Za indikaciju pod ta?kom 5. samo za osobe starije od 6 godina.
Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa."
1072635,N06AB06,sertralin,ASENTRA,film tableta,"blister, 28 po 50 mg","Krka, Tovarna Zdravil, d.d. ",Slovenija,181.30,50 mg,6.48,50.00," 1. Depresivna epizoda (F32),
 2. Rekurentni depresivni poreme?aj (F33),
 3. Agorafobija (F40.0),
 4. Drugi anksiozni poreme?aji (F41),
 5. Opsesivno - kompulsivni  poreme?aji (F42),
 6. Posttraumatski stresni poreme?aj (F43.1),
 7. Organski anksiozni poreme?aj (F06.4).","Za indikaciju pod ta?kom 1, 2, 3, 4, 6. i 7. samo za osobe starije od 18 godina.
Za indikaciju pod ta?kom 5. samo za osobe starije od 6 godina.
Lek se uvodi u terapiju na osnovu mišljenja psihijatra ili neuropsihijatra ili neurologa."
